NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
70,2022 심규선 단독 콘서트 [밤의 정원: 앙코르],이승남,(주)영화사 그램,,(주)영화사 그램,20230708,개봉영화,장편,한국,1,,906,,594,공연,전체관람가,일반영화
71,다음 소희,정주리,"트윈플러스파트너스(주),크랭크업필름(주)",,트윈플러스파트너스(주),20230208,개봉영화,장편,한국,562,,894,,212,드라마,15세이상관람가,독립/예술영화
72,인어공주,롭 마샬,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20230524,개봉영화,장편,미국,,,735,,442,뮤지컬,전체관람가,일반영화
73,206: 사라지지 않는,허철녕,필름소나,,찬란,20230621,개봉영화,장편,한국,26,,696,,301,다큐멘터리,12세이상관람가,독립/예술영화
74,그 여름,한지원,레드독컬처하우스,,판씨네마(주),20230607,개봉영화,장편,한국,93,,671,,406,애니메이션,12세이상관람가,독립/예술영화
75,뮤지컬 윌리엄과 윌리엄의 윌리엄들,김은영,한국문화예술위원회,,주식회사 푸른잎커뮤니케이션,20230628,개봉영화,장편,한국,9,,631,,421,공연,12세이상관람가,일반영화
76,붉은 사막,미켈란젤로 안토니오니,,일미디어,일미디어,20230726,개봉영화,장편,이탈리아,18,,631,,450,드라마,15세이상관람가,독립/예술영화
77,마마무: 마이콘 더 무비,임재경,드림엔진스튜디오 주식회사,,(주)위즈온센,20230621,개봉영화,장편,한국,21,,546,,466,공연,전체관람가,일반영화
78,로보카폴리 안전교실 교통편,엄준영,(주)로이비쥬얼,,(주)로이비쥬얼,20220919,개봉영화,장편,한국,16,,489,,171,애니메이션,전체관람가,일반영화
79,실버맨,최윤호,(주)알투디투스튜디오,,(주)이놀미디어,20230614,개봉영화,장편,한국,10,,467,,130,드라마,12세이상관람가,독립/예술영화
80,블레이즈,,,에이케이엔터테인먼트(주),에이케이엔터테인먼트(주),20230712,개봉영화,장편,호주,9,,372,,348,드라마,15세이상관람가,독립/예술영화
81,극장판 짱구는 못말려: 동물소환 닌자 배꼽수비대,하시모토 마사카즈,,(주)씨제이이엔엠,(주)씨제이이엔엠,20230504,개봉영화,장편,일본,844,,369,0,0,애니메이션,전체관람가,일반영화
82,군산전기,"문승욱,유예진",제니필름,,주식회사 블루필름웍스,20230706,개봉영화,장편,한국,9,,354,,45,다큐멘터리,전체관람가,독립/예술영화
